Date,High,Low
2010-02-02,1104.72998046875,1087.9599609375
2010-02-03,1102.719970703125,1093.969970703125
2010-02-04,1097.25,1062.780029296875
2010-02-05,1067.1300048828125,1044.5
2010-02-08,1071.199951171875,1056.510009765625
2010-02-09,1079.280029296875,1060.06005859375
2010-02-10,1073.6700439453125,1059.3399658203125
2010-02-11,1080.0400390625,1060.5899658203125
2010-02-12,1077.81005859375,1062.969970703125
2010-02-16,1095.6700439453125,1079.1300048828125
2010-02-17,1101.030029296875,1094.719970703125
2010-02-18,1108.239990234375,1097.47998046875
2010-02-19,1112.4200439453125,1100.800048828125
2010-02-22,1112.2900390625,1105.3800048828125
2010-02-23,1108.5799560546875,1092.1800537109375
2010-02-24,1106.4200439453125,1095.5
2010-02-25,1103.5,1086.02001953125
2010-02-26,1107.239990234375,1097.56005859375
2010-03-01,1116.1099853515625,1105.3599853515625
2010-03-02,1123.4599609375,1116.510009765625
2010-03-03,1125.6400146484375,1116.5799560546875
2010-03-04,1123.72998046875,1116.6600341796875
2010-03-05,1139.3800048828125,1125.1199951171875
2010-03-08,1141.050048828125,1136.77001953125
2010-03-09,1145.3699951171875,1134.9000244140625
2010-03-10,1148.260009765625,1140.0899658203125
2010-03-11,1150.239990234375,1138.989990234375
2010-03-12,1153.4100341796875,1146.969970703125
2010-03-15,1150.97998046875,1141.449951171875
2010-03-16,1160.280029296875,1150.3499755859375
2010-03-17,1169.8399658203125,1159.93994140625
2010-03-18,1167.77001953125,1161.1600341796875
2010-03-19,1169.199951171875,1155.3299560546875
2010-03-22,1167.8199462890625,1152.8800048828125
2010-03-23,1174.719970703125,1163.8299560546875
2010-03-24,1173.0400390625,1166.010009765625
2010-03-25,1180.68994140625,1165.0899658203125
2010-03-26,1173.9300537109375,1161.47998046875
2010-03-29,1174.8499755859375,1167.7099609375
2010-03-30,1177.8299560546875,1168.9200439453125
2010-03-31,1174.56005859375,1165.77001953125
2010-04-01,1181.4300537109375,1170.68994140625
2010-04-05,1187.72998046875,1178.7099609375
2010-04-06,1191.800048828125,1182.77001953125
2010-04-07,1189.5999755859375,1177.25
2010-04-08,1188.550048828125,1175.1199951171875
2010-04-09,1194.6600341796875,1187.1500244140625
2010-04-12,1199.199951171875,1194.7099609375
2010-04-13,1199.0400390625,1188.8199462890625
2010-04-14,1210.6500244140625,1198.68994140625
2010-04-15,1213.9200439453125,1208.5
2010-04-16,1210.1700439453125,1186.77001953125
2010-04-19,1197.8699951171875,1183.6800537109375
2010-04-20,1208.5799560546875,1199.0400390625
2010-04-21,1210.989990234375,1198.8499755859375
2010-04-22,1210.27001953125,1190.18994140625
2010-04-23,1217.280029296875,1205.0999755859375
2010-04-26,1219.800048828125,1211.0699462890625
2010-04-27,1211.3800048828125,1181.6199951171875
2010-04-28,1195.050048828125,1181.81005859375
2010-04-29,1209.3599853515625,1193.300048828125
2010-04-30,1207.989990234375,1186.3199462890625
2010-05-03,1205.1300048828125,1188.5799560546875
2010-05-04,1197.5,1168.1199951171875
2010-05-05,1175.949951171875,1158.1500244140625
2010-05-06,1167.5799560546875,1065.7900390625
2010-05-07,1135.1300048828125,1094.1500244140625
2010-05-10,1163.8499755859375,1122.27001953125
2010-05-11,1170.47998046875,1147.7099609375
2010-05-12,1172.8699951171875,1155.4300537109375
2010-05-13,1173.5699462890625,1156.1400146484375
2010-05-14,1157.18994140625,1126.1400146484375
2010-05-17,1141.8800048828125,1114.9599609375
2010-05-18,1148.6600341796875,1117.199951171875
2010-05-19,1124.27001953125,1100.6600341796875
2010-05-20,1107.3399658203125,1071.5799560546875
2010-05-21,1090.1600341796875,1055.9000244140625
2010-05-24,1089.949951171875,1072.699951171875
2010-05-25,1074.75,1040.780029296875
2010-05-26,1090.75,1065.5899658203125
2010-05-27,1103.52001953125,1074.27001953125
2010-05-28,1102.5899658203125,1084.780029296875
2010-06-01,1094.77001953125,1069.8900146484375
2010-06-02,1098.56005859375,1072.030029296875
2010-06-03,1105.6700439453125,1091.81005859375
2010-06-04,1098.4300537109375,1060.5
2010-06-07,1071.3599853515625,1049.8599853515625
2010-06-08,1063.1500244140625,1042.1700439453125
2010-06-09,1077.739990234375,1052.25
2010-06-10,1087.8499755859375,1058.77001953125
2010-06-11,1092.25,1077.1199951171875
2010-06-14,1105.9100341796875,1089.030029296875
2010-06-15,1115.5899658203125,1091.2099609375
2010-06-16,1118.739990234375,1107.1300048828125
2010-06-17,1117.719970703125,1105.8699951171875
2010-06-18,1121.010009765625,1113.9300537109375
2010-06-21,1131.22998046875,1108.239990234375
2010-06-22,1118.5,1094.1800537109375
2010-06-23,1099.6400146484375,1085.31005859375
2010-06-24,1090.9300537109375,1071.5999755859375
2010-06-25,1083.56005859375,1067.8900146484375
2010-06-28,1082.5999755859375,1071.449951171875
2010-06-29,1071.0999755859375,1035.1800537109375
2010-06-30,1048.0799560546875,1028.3299560546875
2010-07-01,1033.5799560546875,1010.9099731445312
2010-07-02,1032.949951171875,1015.9299926757812
2010-07-06,1042.5,1018.3499755859376
2010-07-07,1060.8900146484375,1028.5400390625
2010-07-08,1071.25,1058.239990234375
2010-07-09,1078.1600341796875,1068.0999755859375
2010-07-12,1080.780029296875,1070.449951171875
2010-07-13,1099.4599609375,1080.6500244140625
2010-07-14,1099.0799560546875,1087.6800537109375
2010-07-15,1098.6600341796875,1080.530029296875
2010-07-16,1093.8499755859375,1063.3199462890625
2010-07-19,1074.699951171875,1061.1099853515625
2010-07-20,1083.93994140625,1056.8800048828125
2010-07-21,1088.9599609375,1065.25
2010-07-22,1097.5,1072.1400146484375
2010-07-23,1103.72998046875,1087.8800048828125
2010-07-26,1115.010009765625,1101.300048828125
2010-07-27,1120.949951171875,1109.780029296875
2010-07-28,1114.6600341796875,1103.1099853515625
2010-07-29,1115.9000244140625,1092.8199462890625
2010-07-30,1106.43994140625,1088.010009765625
2010-08-02,1127.300048828125,1107.530029296875
2010-08-03,1125.43994140625,1116.760009765625
2010-08-04,1128.75,1119.4599609375
2010-08-05,1126.56005859375,1118.81005859375
2010-08-06,1123.06005859375,1107.1700439453125
2010-08-09,1129.239990234375,1120.9100341796875
2010-08-10,1127.1600341796875,1111.5799560546875
2010-08-11,1116.8900146484375,1088.550048828125
2010-08-12,1086.719970703125,1076.68994140625
2010-08-13,1086.25,1079.0
2010-08-16,1082.6199951171875,1069.489990234375
2010-08-17,1100.1400146484375,1081.1600341796875
2010-08-18,1099.77001953125,1085.760009765625
2010-08-19,1092.43994140625,1070.6600341796875
2010-08-20,1075.6300048828125,1063.9100341796875
2010-08-23,1081.5799560546875,1067.0799560546875
2010-08-24,1063.199951171875,1046.6800537109375
2010-08-25,1059.3800048828125,1039.8299560546875
2010-08-26,1061.449951171875,1045.4000244140625
2010-08-27,1065.2099609375,1039.699951171875
2010-08-30,1064.4000244140625,1048.7900390625
2010-08-31,1055.1400146484375,1040.8800048828125
2010-09-01,1081.300048828125,1049.719970703125
2010-09-02,1090.0999755859375,1080.3900146484375
2010-09-03,1105.0999755859375,1093.6099853515625
2010-09-07,1102.5999755859375,1091.1500244140625
2010-09-08,1103.260009765625,1092.3599853515625
2010-09-09,1110.27001953125,1101.1500244140625
2010-09-10,1110.8800048828125,1103.9200439453125
2010-09-13,1123.8699951171875,1113.3800048828125
2010-09-14,1127.3599853515625,1115.5799560546875
2010-09-15,1126.4599609375,1114.6300048828125
2010-09-16,1125.43994140625,1118.8800048828125
2010-09-17,1131.469970703125,1122.4300537109375
2010-09-20,1144.8599853515625,1126.5699462890625
2010-09-21,1148.5899658203125,1136.219970703125
2010-09-22,1144.3800048828125,1131.5799560546875
2010-09-23,1136.77001953125,1122.7900390625
2010-09-24,1148.9000244140625,1131.68994140625
2010-09-27,1149.9200439453125,1142.0
2010-09-28,1150.0,1132.0899658203125
2010-09-29,1148.6300048828125,1140.260009765625
2010-09-30,1157.1600341796875,1136.0799560546875
2010-10-01,1150.300048828125,1139.4200439453125
2010-10-04,1148.1600341796875,1131.8699951171875
2010-10-05,1162.760009765625,1140.6800537109375
2010-10-06,1162.3299560546875,1154.8499755859375
2010-10-07,1163.8699951171875,1151.4100341796875
2010-10-08,1167.72998046875,1155.5799560546875
2010-10-11,1168.6800537109375,1162.02001953125
2010-10-12,1172.5799560546875,1155.7099609375
2010-10-13,1184.3800048828125,1171.3199462890625
2010-10-14,1178.8900146484375,1166.7099609375
2010-10-15,1181.199951171875,1167.1199951171875
2010-10-18,1185.530029296875,1174.550048828125
2010-10-19,1178.6400146484375,1159.7099609375
2010-10-20,1182.93994140625,1166.739990234375
2010-10-21,1189.4300537109375,1171.1700439453125
2010-10-22,1183.9300537109375,1178.989990234375
2010-10-25,1196.1400146484375,1184.739990234375
2010-10-26,1187.1099853515625,1177.719970703125
2010-10-27,1183.8399658203125,1171.699951171875
2010-10-28,1189.530029296875,1177.0999755859375
2010-10-29,1185.4599609375,1179.699951171875
2010-11-01,1195.81005859375,1177.6500244140625
2010-11-02,1195.8800048828125,1187.8599853515625
2010-11-03,1198.300048828125,1183.56005859375
2010-11-04,1221.25,1198.3399658203125
2010-11-05,1227.0799560546875,1220.2900390625
2010-11-08,1224.5699462890625,1217.550048828125
2010-11-09,1226.8399658203125,1208.93994140625
2010-11-10,1218.75,1204.3299560546875
2010-11-11,1215.449951171875,1204.489990234375
2010-11-12,1210.5,1194.0799560546875
2010-11-15,1207.4300537109375,1197.1500244140625
2010-11-16,1194.7900390625,1173.0
2010-11-17,1183.56005859375,1175.8199462890625
2010-11-18,1200.2900390625,1183.75
2010-11-19,1199.969970703125,1189.43994140625
2010-11-22,1198.93994140625,1184.5799560546875
2010-11-23,1192.510009765625,1176.9100341796875
2010-11-24,1198.6199951171875,1183.699951171875
2010-11-26,1194.1600341796875,1186.9300537109375
2010-11-29,1190.3399658203125,1173.6400146484375
2010-11-30,1187.4000244140625,1174.1400146484375
2010-12-01,1207.6099853515625,1186.5999755859375
2010-12-02,1221.8900146484375,1206.81005859375
2010-12-03,1225.5699462890625,1216.8199462890625
2010-12-06,1225.800048828125,1220.6700439453125
2010-12-07,1235.050048828125,1223.25
2010-12-08,1228.9300537109375,1219.5
2010-12-09,1234.7099609375,1226.8499755859375
2010-12-10,1240.4000244140625,1232.5799560546875
2010-12-13,1246.72998046875,1240.3399658203125
2010-12-14,1246.5899658203125,1238.1700439453125
2010-12-15,1244.25,1234.010009765625
2010-12-16,1243.75,1232.8499755859375
2010-12-17,1245.81005859375,1239.8699951171875
2010-12-20,1250.199951171875,1241.510009765625
2010-12-21,1255.8199462890625,1249.4300537109375
2010-12-22,1259.3900146484375,1254.93994140625
2010-12-23,1258.5899658203125,1254.050048828125
2010-12-27,1258.4300537109375,1251.47998046875
2010-12-28,1259.9000244140625,1256.219970703125
2010-12-29,1262.5999755859375,1258.780029296875
2010-12-30,1261.0899658203125,1256.3199462890625
2010-12-31,1259.3399658203125,1254.18994140625
2011-01-03,1276.1700439453125,1257.6199951171875
2011-01-04,1274.1199951171875,1262.6600341796875
2011-01-05,1277.6300048828125,1265.3599853515625
2011-01-06,1278.1700439453125,1270.4300537109375
2011-01-07,1276.8299560546875,1261.699951171875
2011-01-10,1271.52001953125,1262.1800537109375
2011-01-11,1277.25,1269.6199951171875
2011-01-12,1286.8699951171875,1275.6500244140625
2011-01-13,1286.699951171875,1280.469970703125
2011-01-14,1293.239990234375,1281.239990234375
2011-01-18,1296.06005859375,1290.1600341796875
2011-01-19,1294.5999755859375,1278.9200439453125
2011-01-20,1283.3499755859375,1271.260009765625
2011-01-21,1291.2099609375,1282.0699462890625
2011-01-24,1291.9300537109375,1282.469970703125
2011-01-25,1291.260009765625,1281.0699462890625
2011-01-26,1299.739990234375,1291.969970703125
2011-01-27,1301.2900390625,1294.4100341796875
2011-01-28,1302.6700439453125,1275.0999755859375
2011-01-31,1287.1700439453125,1276.5
2011-02-01,1308.8599853515625,1289.1400146484375
2011-02-02,1307.6099853515625,1302.6199951171875
2011-02-03,1308.5999755859375,1294.8299560546875
2011-02-04,1311.0,1301.6700439453125
2011-02-07,1322.8499755859375,1311.8499755859375
2011-02-08,1324.8699951171875,1316.030029296875
2011-02-09,1324.5400390625,1314.8900146484375
2011-02-10,1322.780029296875,1311.739990234375
2011-02-11,1330.7900390625,1316.0799560546875
2011-02-14,1332.9599609375,1326.9000244140625
2011-02-15,1330.4300537109375,1324.6099853515625
2011-02-16,1337.6099853515625,1329.510009765625
2011-02-17,1341.5,1331.0
2011-02-18,1344.0699462890625,1338.1199951171875
2011-02-22,1338.9100341796875,1312.3299560546875
2011-02-23,1317.9100341796875,1299.550048828125
2011-02-24,1310.9100341796875,1294.260009765625
2011-02-25,1320.6099853515625,1307.3399658203125
2011-02-28,1329.3800048828125,1320.550048828125
2011-03-01,1332.0899658203125,1306.1400146484375
2011-03-02,1314.18994140625,1302.5799560546875
2011-03-03,1332.280029296875,1312.3699951171875
2011-03-04,1331.0799560546875,1312.5899658203125
2011-03-07,1327.6800537109375,1303.989990234375
2011-03-08,1325.739990234375,1306.8599853515625
2011-03-09,1323.2099609375,1312.27001953125
2011-03-10,1315.719970703125,1294.2099609375
2011-03-11,1308.3499755859375,1291.989990234375
2011-03-14,1301.18994140625,1286.3699951171875
2011-03-15,1288.4599609375,1261.1199951171875
2011-03-16,1280.9100341796875,1249.050048828125
2011-03-17,1278.8800048828125,1261.6099853515625
2011-03-18,1288.8800048828125,1276.1800537109375
2011-03-21,1300.5799560546875,1281.6500244140625
2011-03-22,1299.3499755859375,1292.699951171875
2011-03-23,1300.510009765625,1284.050048828125
2011-03-24,1311.3399658203125,1297.739990234375
2011-03-25,1319.1800537109375,1310.1500244140625
2011-03-28,1319.739990234375,1310.18994140625
2011-03-29,1319.449951171875,1305.260009765625
2011-03-30,1331.739990234375,1321.8900146484375
2011-03-31,1329.77001953125,1325.030029296875
2011-04-01,1337.8499755859375,1328.8900146484375
2011-04-04,1336.739990234375,1329.0999755859375
2011-04-05,1338.2099609375,1330.030029296875
2011-04-06,1339.3800048828125,1331.0899658203125
2011-04-07,1338.800048828125,1326.56005859375
2011-04-08,1339.4599609375,1322.93994140625
2011-04-11,1333.77001953125,1321.06005859375
2011-04-12,1321.9599609375,1309.510009765625
2011-04-13,1321.3499755859375,1309.18994140625
2011-04-14,1316.7900390625,1302.4200439453125
2011-04-15,1322.8800048828125,1313.6800537109375
2011-04-18,1313.3499755859375,1294.699951171875
2011-04-19,1312.699951171875,1303.969970703125
2011-04-20,1332.6600341796875,1319.1199951171875
2011-04-21,1337.489990234375,1332.8299560546875
2011-04-25,1337.550048828125,1331.469970703125
2011-04-26,1349.550048828125,1336.75
2011-04-27,1357.489990234375,1344.25
2011-04-28,1361.7099609375,1353.5999755859375
2011-04-29,1364.56005859375,1358.68994140625
2011-05-02,1370.5799560546875,1358.5899658203125
2011-05-03,1360.8399658203125,1349.52001953125
2011-05-04,1355.9000244140625,1341.5
2011-05-05,1348.0,1329.1700439453125
2011-05-06,1354.3599853515625,1335.5799560546875
2011-05-09,1349.43994140625,1338.6400146484375
2011-05-10,1359.43994140625,1348.3399658203125
2011-05-11,1354.510009765625,1336.3599853515625
2011-05-12,1351.050048828125,1332.030029296875
2011-05-13,1350.469970703125,1333.3599853515625
2011-05-16,1343.3299560546875,1327.3199462890625
2011-05-17,1330.4200439453125,1318.510009765625
2011-05-18,1341.8199462890625,1326.5899658203125
2011-05-19,1346.8199462890625,1336.3599853515625
2011-05-20,1342.0,1330.6700439453125
2011-05-23,1333.0699462890625,1312.8800048828125
2011-05-24,1323.719970703125,1313.8699951171875
2011-05-25,1325.8599853515625,1311.800048828125
2011-05-26,1328.510009765625,1314.4100341796875
2011-05-27,1334.6199951171875,1325.68994140625
2011-05-31,1345.199951171875,1331.0999755859375
2011-06-01,1345.199951171875,1313.7099609375
2011-06-02,1318.030029296875,1305.6099853515625
2011-06-03,1312.93994140625,1297.9000244140625
2011-06-06,1300.260009765625,1284.719970703125
2011-06-07,1296.219970703125,1284.739990234375
2011-06-08,1287.0400390625,1277.4200439453125
2011-06-09,1294.5400390625,1279.6300048828125
2011-06-10,1288.5999755859375,1268.280029296875
2011-06-13,1277.0400390625,1265.6400146484375
2011-06-14,1292.5,1272.219970703125
2011-06-15,1287.8699951171875,1261.9000244140625
2011-06-16,1274.1099853515625,1258.0699462890625
2011-06-17,1279.8199462890625,1267.4000244140625
2011-06-20,1280.4200439453125,1267.56005859375
2011-06-21,1297.6199951171875,1278.4000244140625
2011-06-22,1298.6099853515625,1286.7900390625
2011-06-23,1286.5999755859375,1262.8699951171875
2011-06-24,1283.9300537109375,1267.239990234375
2011-06-27,1284.9100341796875,1267.530029296875
2011-06-28,1296.800048828125,1280.2099609375
2011-06-29,1309.2099609375,1296.8499755859375
2011-06-30,1321.969970703125,1307.6400146484375
2011-07-01,1341.010009765625,1318.1800537109375
2011-07-05,1340.8900146484375,1334.300048828125
2011-07-06,1340.93994140625,1330.9200439453125
2011-07-07,1356.47998046875,1339.6199951171875
2011-07-08,1352.3900146484375,1333.7099609375
2011-07-11,1343.31005859375,1316.4200439453125
2011-07-12,1327.1700439453125,1313.3299560546875
2011-07-13,1331.47998046875,1314.449951171875
2011-07-14,1326.8800048828125,1306.510009765625
2011-07-15,1317.699951171875,1307.52001953125
2011-07-18,1315.93994140625,1295.9200439453125
2011-07-19,1328.1400146484375,1307.0699462890625
2011-07-20,1330.4300537109375,1323.6500244140625
2011-07-21,1347.0,1325.6500244140625
2011-07-22,1346.0999755859375,1336.949951171875
2011-07-25,1344.3199462890625,1331.0899658203125
2011-07-26,1338.510009765625,1329.5899658203125
2011-07-27,1331.9100341796875,1303.489990234375
2011-07-28,1316.3199462890625,1299.1600341796875
2011-07-29,1304.1600341796875,1282.8599853515625
2011-08-01,1307.3800048828125,1274.72998046875
2011-08-02,1286.56005859375,1254.030029296875
2011-08-03,1261.199951171875,1234.56005859375
2011-08-04,1260.22998046875,1199.5400390625
2011-08-05,1218.1099853515625,1168.0899658203125
2011-08-08,1198.47998046875,1119.280029296875
2011-08-09,1172.8800048828125,1101.5400390625
2011-08-10,1171.77001953125,1118.010009765625
2011-08-11,1186.2900390625,1121.300048828125
2011-08-12,1189.0400390625,1170.739990234375
2011-08-15,1204.489990234375,1178.8599853515625
2011-08-16,1204.219970703125,1180.530029296875
2011-08-17,1208.469970703125,1184.3599853515625
2011-08-18,1189.6199951171875,1131.030029296875
2011-08-19,1154.5400390625,1122.050048828125
2011-08-22,1145.489990234375,1121.0899658203125
2011-08-23,1162.3499755859375,1124.3599853515625
2011-08-24,1178.56005859375,1156.300048828125
2011-08-25,1190.6800537109375,1155.469970703125
2011-08-26,1181.22998046875,1135.9100341796875
2011-08-29,1210.280029296875,1177.9100341796875
2011-08-30,1220.0999755859375,1195.77001953125
2011-08-31,1230.7099609375,1209.3499755859375
2011-09-01,1229.2900390625,1203.8499755859375
2011-09-02,1203.9000244140625,1170.56005859375
2011-09-06,1173.969970703125,1140.1300048828125
2011-09-07,1198.6199951171875,1165.8499755859375
2011-09-08,1204.4000244140625,1183.3399658203125
2011-09-09,1185.3699951171875,1148.3699951171875
2011-09-12,1162.52001953125,1136.0699462890625
2011-09-13,1176.4100341796875,1157.43994140625
2011-09-14,1202.3800048828125,1162.72998046875
2011-09-15,1209.1099853515625,1189.43994140625
2011-09-16,1220.06005859375,1204.4599609375
2011-09-19,1214.989990234375,1188.3599853515625
2011-09-20,1220.3900146484375,1201.2900390625
2011-09-21,1206.300048828125,1166.2099609375
2011-09-22,1164.550048828125,1114.219970703125
2011-09-23,1141.719970703125,1121.3599853515625
2011-09-26,1164.18994140625,1131.0699462890625
2011-09-27,1195.8599853515625,1163.3199462890625
2011-09-28,1184.7099609375,1150.4000244140625
2011-09-29,1175.8699951171875,1139.9300537109375
2011-09-30,1159.9300537109375,1131.3399658203125
2011-10-03,1138.989990234375,1098.9200439453125
2011-10-04,1125.1199951171875,1074.77001953125
2011-10-05,1146.0699462890625,1115.6800537109375
2011-10-06,1165.550048828125,1134.949951171875
2011-10-07,1171.4000244140625,1150.260009765625
2011-10-10,1194.9100341796875,1158.1500244140625
2011-10-11,1199.239990234375,1187.300048828125
2011-10-12,1220.25,1196.18994140625
2011-10-13,1207.4599609375,1190.5799560546875
2011-10-14,1224.6099853515625,1205.6500244140625
2011-10-17,1224.469970703125,1198.550048828125
2011-10-18,1233.0999755859375,1191.47998046875
2011-10-19,1229.6400146484375,1206.31005859375
2011-10-20,1219.530029296875,1197.3399658203125
2011-10-21,1239.030029296875,1215.3900146484375
2011-10-24,1256.550048828125,1238.719970703125
2011-10-25,1254.18994140625,1226.7900390625
2011-10-26,1246.280029296875,1221.06005859375
2011-10-27,1292.6600341796875,1243.969970703125
2011-10-28,1287.0799560546875,1277.010009765625
2011-10-31,1284.9599609375,1253.1600341796875
2011-11-01,1251.0,1215.4200439453125
2011-11-02,1242.47998046875,1219.6199951171875
2011-11-03,1263.2099609375,1234.81005859375
2011-11-04,1260.8199462890625,1238.9200439453125
2011-11-07,1261.699951171875,1240.75
2011-11-08,1277.550048828125,1254.989990234375
2011-11-09,1275.1800537109375,1226.6400146484375
2011-11-10,1246.219970703125,1227.699951171875
2011-11-11,1266.97998046875,1240.1199951171875
2011-11-14,1263.8499755859375,1246.6800537109375
2011-11-15,1264.25,1244.3399658203125
2011-11-16,1259.6099853515625,1235.6700439453125
2011-11-17,1237.72998046875,1209.4300537109375
2011-11-18,1223.510009765625,1211.3599853515625
2011-11-21,1215.6199951171875,1183.1600341796875
2011-11-22,1196.81005859375,1181.6500244140625
2011-11-23,1187.47998046875,1161.7900390625
2011-11-25,1172.6600341796875,1158.6600341796875
2011-11-28,1197.3499755859375,1158.6700439453125
2011-11-29,1203.6700439453125,1191.800048828125
2011-11-30,1247.1099853515625,1196.719970703125
2011-12-01,1251.0899658203125,1239.72998046875
2011-12-02,1260.0799560546875,1243.3499755859375
2011-12-05,1266.72998046875,1244.3299560546875
2011-12-06,1266.030029296875,1253.030029296875
2011-12-07,1267.06005859375,1244.800048828125
2011-12-08,1260.8699951171875,1231.469970703125
2011-12-09,1258.25,1234.47998046875
2011-12-12,1255.050048828125,1227.25
2011-12-13,1249.8599853515625,1219.4300537109375
2011-12-14,1225.72998046875,1209.469970703125
2011-12-15,1225.5999755859375,1212.1199951171875
2011-12-16,1231.0400390625,1215.199951171875
2011-12-19,1224.5699462890625,1202.3699951171875
2011-12-20,1242.8199462890625,1205.719970703125
2011-12-21,1245.0899658203125,1229.510009765625
2011-12-22,1255.219970703125,1243.719970703125
2011-12-23,1265.4200439453125,1254.0
2011-12-27,1269.3699951171875,1262.300048828125
2011-12-28,1265.8499755859375,1248.6400146484375
2011-12-29,1263.5400390625,1249.75
2011-12-30,1264.1199951171875,1257.4599609375
2012-01-03,1284.6199951171875,1258.8599853515625
2012-01-04,1278.72998046875,1268.0999755859375
2012-01-05,1283.050048828125,1265.260009765625
2012-01-06,1281.8399658203125,1273.3399658203125
2012-01-09,1281.989990234375,1274.550048828125
2012-01-10,1296.4599609375,1280.77001953125
2012-01-11,1293.800048828125,1285.4100341796875
2012-01-12,1296.8199462890625,1285.77001953125
2012-01-13,1294.8199462890625,1277.5799560546875
2012-01-17,1303.0,1290.219970703125
2012-01-18,1308.1099853515625,1290.989990234375
2012-01-19,1315.489990234375,1308.0699462890625
2012-01-20,1315.3800048828125,1309.1700439453125
2012-01-23,1322.280029296875,1309.8900146484375
2012-01-24,1315.9599609375,1306.06005859375
2012-01-25,1328.300048828125,1307.6500244140625
2012-01-26,1333.469970703125,1313.5999755859375
2012-01-27,1320.06005859375,1311.719970703125
2012-01-30,1316.1600341796875,1300.489990234375
2012-01-31,1321.4100341796875,1306.68994140625
2012-02-01,1330.52001953125,1312.449951171875
2012-02-02,1329.18994140625,1321.5699462890625
2012-02-03,1345.3399658203125,1326.2099609375
2012-02-06,1344.3599853515625,1337.52001953125
2012-02-07,1349.239990234375,1335.9200439453125
2012-02-08,1351.0,1341.949951171875
2012-02-09,1354.3199462890625,1344.6300048828125
2012-02-10,1351.2099609375,1337.3499755859375
2012-02-13,1353.3499755859375,1343.06005859375
2012-02-14,1351.300048828125,1340.8299560546875
2012-02-15,1355.8699951171875,1340.800048828125
2012-02-16,1359.02001953125,1341.219970703125
2012-02-17,1363.4000244140625,1357.239990234375
2012-02-21,1367.760009765625,1358.1099853515625
2012-02-22,1362.699951171875,1355.530029296875
2012-02-23,1364.239990234375,1352.280029296875
2012-02-24,1368.9200439453125,1363.4599609375
2012-02-27,1371.93994140625,1354.9200439453125
2012-02-28,1373.0899658203125,1365.969970703125
2012-02-29,1378.0400390625,1363.81005859375
2012-03-01,1376.1700439453125,1365.9000244140625
2012-03-02,1374.530029296875,1366.4200439453125
2012-03-05,1369.5899658203125,1359.1300048828125
2012-03-06,1363.6300048828125,1340.030029296875
2012-03-07,1354.8499755859375,1343.3900146484375
2012-03-08,1368.719970703125,1352.6500244140625
2012-03-09,1374.760009765625,1365.969970703125
2012-03-12,1373.0400390625,1366.68994140625
2012-03-13,1396.1300048828125,1371.9200439453125
2012-03-14,1399.4200439453125,1389.969970703125
2012-03-15,1402.6300048828125,1392.780029296875
2012-03-16,1405.8800048828125,1401.469970703125
2012-03-19,1414.0,1402.4300537109375
2012-03-20,1409.5899658203125,1397.6800537109375
2012-03-21,1407.75,1400.6400146484375
2012-03-22,1402.8900146484375,1388.72998046875
2012-03-23,1399.1800537109375,1386.8699951171875
2012-03-26,1416.5799560546875,1397.1099853515625
2012-03-27,1419.1500244140625,1411.949951171875
2012-03-28,1413.6500244140625,1397.199951171875
2012-03-29,1405.3900146484375,1391.56005859375
2012-03-30,1410.8900146484375,1401.4200439453125
2012-04-02,1422.3800048828125,1404.4599609375
2012-04-03,1419.0,1404.6199951171875
2012-04-04,1413.0899658203125,1394.0899658203125
2012-04-05,1401.5999755859375,1392.9200439453125
2012-04-09,1397.449951171875,1378.239990234375
2012-04-10,1383.010009765625,1357.3800048828125
2012-04-11,1374.7099609375,1358.97998046875
2012-04-12,1388.1300048828125,1368.77001953125
2012-04-13,1387.6099853515625,1369.8499755859375
2012-04-16,1379.6600341796875,1365.3800048828125
2012-04-17,1392.760009765625,1369.5699462890625
2012-04-18,1390.780029296875,1383.2900390625
2012-04-19,1390.4599609375,1370.300048828125
2012-04-20,1387.4000244140625,1376.9599609375
2012-04-23,1378.530029296875,1358.7900390625
2012-04-24,1375.5699462890625,1366.8199462890625
2012-04-25,1391.3699951171875,1372.1099853515625
2012-04-26,1402.0899658203125,1387.280029296875
2012-04-27,1406.6400146484375,1397.31005859375
2012-04-30,1403.260009765625,1394.0
2012-05-01,1415.3199462890625,1395.72998046875
2012-05-02,1405.5,1393.9200439453125
2012-05-03,1403.0699462890625,1388.7099609375
2012-05-04,1391.510009765625,1367.9599609375
2012-05-07,1373.9100341796875,1363.93994140625
2012-05-08,1369.1600341796875,1347.75
2012-05-09,1363.72998046875,1343.1300048828125
2012-05-10,1365.8800048828125,1354.5799560546875
2012-05-11,1365.6600341796875,1348.8900146484375
2012-05-14,1351.9300537109375,1336.6099853515625
2012-05-15,1344.93994140625,1328.4100341796875
2012-05-16,1341.780029296875,1324.7900390625
2012-05-17,1326.3599853515625,1304.8599853515625
2012-05-18,1312.239990234375,1291.97998046875
2012-05-21,1316.3900146484375,1295.72998046875
2012-05-22,1328.489990234375,1310.0400390625
2012-05-23,1320.7099609375,1296.530029296875
2012-05-24,1324.1400146484375,1310.5
2012-05-25,1324.199951171875,1314.22998046875
2012-05-29,1334.9300537109375,1318.9000244140625
2012-05-30,1331.25,1310.760009765625
2012-05-31,1319.739990234375,1298.9000244140625
2012-06-01,1309.8699951171875,1277.25
2012-06-04,1282.550048828125,1266.739990234375
